佛,"さらぎ"
茅,"じ,ち"
己,"し,み"
靜,"しずか"
奏,"すすむ"
草,"そ,や"
夘,"たかき"
丘,"たかし"
巍,"たかし"
敞,"たかし"
皐,"たかし"
節,"たかし"
髞,"たかし"
用,"たから"
渠,"だかり"
壯,"たけし"
徤,"たけし"
鑪,"たたら"
刃,"ち,と"
盤,"ち,わ"
迩,"ちかし"
役,"ちゃく"
樗,"ちょう"
伝,"つたえ"
勔,"つとむ"
圓,"つぶら"
壮,"つよし"
彊,"つよし"
等,"と,ひ"
豆,"ど,ま"
透,"とおる"
驫,"とどろ"
濁,"にごり"
納,"の,ろ"
升,"のぼる"
敲,"のぼる"
番,"は,ま"
発,"ば,わ"
創,"はじめ"
筆,"はじめ"
走,"はしり"
放,"はなれ"
葬,"はふり"
払,"はらい"
秡,"はらい"
遼,"はるか"
龜,"ひさし"
均,"ひとし"
整,"ひとし"
齊,"ひとし"
缶,"ふ,べ"
缻,"ふ,べ"
罐,"ふ,べ"
峰,"ぶ,ほ"
瓶,"べ,ぺ"
委,"まかせ"
曲,"まがた"
勾,"まがり"
紳,"まこと"
訫,"まこと"
奨,"まさし"
將,"まさる"
望,"み,も"
諠,"みつぐ"
穰,"みのる"
迎,"むかえ"
恩,"めぐみ"
潤,"めぐみ"
萠,"めぐむ"
甕,"もたい"
罅,"もたい"
露,"や,ゆ"
譲,"ゆずり"
葉,"よ,わ"
粐,"よねど"
毓,"りゅう"
杏,"りょう"
杭,"わたる"
航,"わたる"
會,"あい"
秋,"あい"
鮎,"あい"
何,"あが"
商,"あき"
曄,"あき"
曉,"あき"
璃,"あき"
詮,"あき"
蝋,"あじ"
明日,"あす"
熱,"あた"
奄,"あま"
斐,"あや"
紋,"あや"
苑,"あや"
在,"あり"
徰,"いく"
池,"いけ"
勳,"いさ"
汐,"いそ"
潮,"いた"
檪,"いち"
櫟,"いち"
猪,"いの"
煎,"いり"
岩,"いわ"
植村,"うえ"
浮,"うき"
請,"うけ"
賦,"うた"
打,"うち"
槍,"うつ"
釆,"うね"
卜,"うら"
漆,"うる"
戎,"えび"
蛭,"えび"
笑,"えみ"
蝦,"えみ"
恵梨,"えり"
渉,"えん"
笈,"おい"
追,"おい"
岡,"おか"
阜,"おか"
忍,"おし"
排,"おし"
落,"おち"
峽,"かい"
飼,"かい"
垣,"がい"
替,"かえ"
書,"かき"
覺,"がく"
掛,"かけ"
景,"かげ"
笨,"がさ"
梶,"かじ"
糟,"かす"
量,"かず"
交,"かた"
像,"かた"
徒,"かち"
捷,"かつ"
兼,"かね"
懐,"かね"
炯,"かま"
侍,"かみ"
尻,"がみ"
模,"がみ"
耳,"がみ"
甘,"かも"
栢,"かや"
潟,"がら"
狩,"かり"
姜,"かん"
看,"かん"
給,"きい"
聴,"きく"
菊,"きく"
象,"きさ"
橘,"きっ"
紈,"きぬ"
被,"ぎぬ"
究,"きゅ"
廉,"きよ"
精,"きよ"
匀,"きん"
堅,"きん"
咋,"くい"
食,"ぐい"
釧,"くし"
屈,"くっ"
朽,"くつ"
州,"くに"
郷,"くに"
熊,"くま"
汲,"くみ"
掠,"ぐら"
椋,"ぐら"
繰,"くり"
患,"くろ"
黒,"くろ"
畔,"ぐろ"
岸,"けし"
鑷,"けぬ"
監,"けん"
耕,"こお"
社,"こそ"
圀,"こつ"
恖,"こと"
媚,"こび"
篭,"ごめ"
薦,"こも"
繆,"こら"
税,"さい"
雜,"さい"
岬,"さき"
鷽,"ざき"
雀,"ざく"
定,"さた"
札,"さっ"
薩,"さっ"
怱,"さと"
讃,"さぬ"
桘,"しい"
椎,"しい"
飾,"しか"
鋪,"しき"
喰,"じき"
鹿,"しし"
設,"した"
静,"しづ"
幣,"しで"
姿,"しな"
科,"しな"
級,"しな"
標,"しべ"
島,"しま"
釈,"しゃ"
数,"じゅ"
受,"じょ"
沈,"しん"
珍,"じん"
氷,"すい"
管,"すが"
杉,"すぎ"
句,"すく"
丞,"すけ"
賃,"すけ"
總,"ずさ"
鐸,"すず"
強,"すね"
墨,"すの"
瀦,"ずま"
棲,"ずみ"
折,"せき"
関,"せき"
摂,"せっ"
襲,"そい"
位,"ぞき"
彼,"その"
薗,"ぞの"
染,"そめ"
嵐,"ぞれ"
当,"たい"
炬,"たい"
梯,"だい"
耐,"たえ"
京,"たか"
奝,"たか"
寶,"たか"
廷,"たか"
挙,"たか"
考,"たか"
軅,"たか"
瀉,"だか"
嶽,"たき"
詫,"たく"
斌,"たけ"
穀,"たけ"
虎,"たけ"
但,"たじ"
宰,"ただ"
朔,"たち"
舘,"たち"
館,"たち"
蔦,"たつ"
韃,"だっ"
帯,"たて"
稙,"たね"
把,"たば"
抱,"たば"
煙,"たば"
尹,"ちか"
隣,"ちか"
兒,"ちご"
茶,"ちや"
散,"ちる"
族,"つぎ"
序,"つぐ"
紹,"つぐ"
続,"つぐ"
韶,"つぐ"
付,"つけ"
対,"つし"
對,"つし"
砲,"づつ"
毎,"つね"
經,"つね"
椿,"つば"
嬬,"つま"
摘,"つむ"
釣,"つり"
霍,"つる"
俤,"てい"
暉,"てる"
曜,"てる"
傅,"でん"
洞,"とう"
答,"どう"
柔,"とお"
遐,"とお"
言,"とき"
佽,"とし"
寁,"とし"
彗,"とし"
要,"とし"
鋭,"とし"
構,"とち"
迚,"とて"
舍,"とね"
溝,"どぶ"
地,"どま"
留,"とめ"
止,"どめ"
伴,"とも"
具,"とも"
塘,"とも"
巴,"とも"
取,"どる"
渚,"なぎ"
並,"なび"
辺,"なべ"
邉,"なべ"
邊,"なべ"
瀚,"なみ"
体,"なり"
似,"にた"
縫,"ぬい"
額,"ぬか"
抜,"ぬき"
樌,"ぬき"
炎,"ぬく"
練,"ねり"
亙,"のぶ"
収,"のぶ"
進,"のぶ"
陳,"のぶ"
乗,"のり"
孔,"のり"
度,"のり"
式,"のり"
研,"のり"
範,"のり"
記,"のり"
筥,"はこ"
挾,"はざ"
狭,"はざ"
陌,"はざ"
枦,"はし"
矼,"ばし"
芙,"はす"
長谷,"はせ"
俣,"ばた"
廿,"はつ"
終,"ばて"
咄,"はな"
塙,"はな"
畠,"はな"
纐,"はな"
隼,"はや"
播,"はり"
問,"はる"
覇,"はる"
迢,"はる"
霸,"はる"
漢,"はん"
為,"びい"
挽,"ひき"
曵,"びき"
廂,"ひさ"
泥,"ひじ"
偉,"ひで"
枚,"ひら"
衡,"ひら"
丑,"ひろ"
広,"ひろ"
廣,"ひろ"
汪,"ひろ"
緩,"ひろ"
芼,"ひろ"
郭,"ひろ"
吹,"ふき"
纈,"ぶさ"
再,"ふた"
振,"ふり"
別,"べっ"
干,"ほし"
星,"ほし"
程,"ほと"
掘,"ぼり"
洪,"ほん"
先,"ぽん"
鞠,"まい"
填,"まき"
庄,"まさ"
款,"まさ"
斗,"ます"
舛,"ます"
街,"また"
盡,"まま"
簾,"みす"
導,"みち"
往,"みち"
徃,"みち"
灮,"みつ"
盈,"みつ"
舜,"みつ"
箕,"みの"
皆,"むな"
宐,"むべ"
邸,"むら"
室,"むろ"
校,"めん"
工,"もく"
以,"もち"
始,"もと"
産,"もと"
礎,"もと"
職,"もと"
晦,"もり"
盛,"もり"
護,"もり"
両,"もろ"
燒,"やき"
冭,"やす"
又,"やす"
坦,"やす"
妥,"やす"
烈,"やす"
育,"やす"
鳩,"やす"
楊,"やな"
愉,"ゆう"
諭,"ゆう"
靭,"ゆき"
梼,"ゆす"
酔,"よい"
伃,"よし"
叔,"よし"
可,"よし"
巌,"よし"
巖,"よし"
快,"よし"
艷,"よし"
訢,"よし"
詳,"よし"
豓,"よし"
豔,"よし"
呼,"よぶ"
読,"よみ"
自,"より"
鎔,"よん"
滝,"らき"
竜,"りう"
龍,"りゅ"
涼,"りょ"
動,"るぎ"
瑠,"るり"
列,"れっ"
脇,"わき"
渡辺,"わた"
芦,"あ"
去,"い"
告,"い"
壹,"い"
娃,"い"
揖,"い"
斑,"い"
炊,"い"
祖,"い"
魚,"い"
御,"う"
瓜,"う"
笛,"う"
綿,"う"
菟,"う"
荏,"え"
億,"お"
穗,"お"
加,"か"
掃,"か"
梨,"か"
萱,"か"
鍛,"か"
珂,"が"
杵,"き"
桔,"き"
舗,"き"
雉,"き"
汻,"く"
球,"く"
呉,"ぐ"
削,"げ"
國,"こ"
桑,"こ"
桟,"さ"
沙,"さ"
粧,"さ"
里,"さ"
鷦,"さ"
也,"し"
執,"し"
夷,"し"
岻,"し"
檮,"し"
脚,"し"
値,"じ"
冶,"じ"
甚,"じ"
遅,"じ"
代,"す"
陶,"す"
鈴,"ず"
勢,"せ"
戦,"せ"
所,"せ"
慮,"ぜ"
左,"そ"
荘,"そ"
多,"た"
屋,"た"
形,"ち"
柘,"つ"
葎,"つ"
図,"づ"
因,"て"
弟,"て"
汀,"て"
逹,"て"
兌,"で"
冨,"と"
名,"と"
涛,"と"
當,"と"
砺,"と"
礪,"と"
闘,"と"
迹,"ど"
奈,"な"
奴,"ぬ"
忽,"ぬ"
渟,"ぬ"
婦,"ね"
嶺,"ね"
年,"ね"
眠,"ね"
称,"ね"
丿,"の"
濃,"の"
篠,"の"
半,"は"
萩,"は"
針,"は"
庭,"ば"
旛,"ば"
發,"ば"
童,"ぱ"
孫,"ひ"
傍,"び"
双,"ふ"
歓,"ぶ"
兵,"へ"
閉,"へ"
弁,"べ"
宝,"ほ"
法,"ほ"
緒,"ほ"
蜂,"ほ"
澗,"ま"
麿,"ま"
参,"み"
君,"み"
寳,"み"
已,"み"
微,"み"
未,"み"
果,"み"
男,"み"
績,"み"
臨,"み"
茉,"み"
薬,"み"
虫,"む"
免,"め"
最,"も"
矢,"や"
養,"や"
唯,"ゆ"
夕,"ゆ"
彌,"ゆ"
憂,"ゆ"
羊,"よ"
乱,"ら"
荒,"ら"
願,"ら"
亥,"り"
児,"る"
塁,"る"
伶,"れ"
黎,"れ"
事,"ろ"
婁,"ろ"
杷,"わ"
華,"わ"
訪,"わ"
速,"わ"
際,"わ"
