"帰
sample words:
帰化
帰する
帰宅らん",き,"帰:return; take one's leave; come again; come around.
帰化(きか):naturalisation; naturalization
帰する(きする):to attribute; to blame; to end in; to come to (in.
帰宅らん(きたくらん):after-work run",会意文字
"帰
sample words:
生きて帰る
帰る
原点に帰る",かえる,"帰:return; take one's leave; come again; come around.
生きて帰る(いきてかえる):to make it back in one piece; to come back alive
帰る(かえる):to get home; to leave (of a guest, customer, etc...
原点に帰る(げんてんにかえる):to go back to the starting point",会意文字
"思
sample words:
思い
思い合う
思いあがる",おも,"思:think, believe, judge, esteem; consider, realize;...
思い(おもい):mind; heart; love; imagination; sentiment; though..
思い合う(おもいあう):to love one another
思いあがる(おもいあがる):to be conceited",会意文字
"思
sample words:
思う
思うがまま
思う様",おもう,"思:think, believe, judge, esteem; consider, realize;...
思う(おもう):to suppose; to dream; to want; to consider; to ju.....
思うがまま(おもうがまま):to one's heart's content or satisfaction
思う様(おもうさま):to one's heart's content",会意文字
"思
sample words:
思しい
思しき
思召",おぼ,"思:think, believe, judge, esteem; consider, realize;...
思しい(おぼしい):apparently; seeming (to be); appearing
思しき(おぼしき):seeming (to be); appearing; apparently
思召(おぼしめし):liking; love; opinion; (one's) discretion; howeve...",会意文字
"思
sample words:
思議
思索家
思慕",し,"思:think, believe, judge, esteem; consider, realize;...
思議(しぎ):guess; conjecture
思索家(しさくか):thinker
思慕(しぼ):yearning; deep affection; longing for",会意文字
"明
sample words:
かり明礬
くろむ明礬
軍荼利明王",みょう,"明:open; empty, vacate; leave (a space); clear (the ........
かり明礬(かりみょうばん):potassium alum
くろむ明礬(くろむみょうばん):chrome alum
軍荼利明王(ぐんだりみょうおう):Kundali",会意文字
"明
sample words:
明い
薄明るい
夜目にも明るい",あかるい,"明:open; empty, vacate; leave (a space); clear (the ........
明い(あかるい):impartial; knowledgeable (about); well-lighted; e......
薄明るい(うすあかるい):slightly bright
夜目にも明るい(よめにもあかるい):bright even in the dark; clearly visible at night",会意文字
"明
sample words:
明かし
明る
明かん",あか,"明:open; empty, vacate; leave (a space); clear (the ........
明かし(あかし):lamp; light (esp. as a religious offering)
明る(あかる):to become clear; to become bright
明かん(あかん):cannot; must not; no good; not allowed; useless; .",会意文字
"明
sample words:
明かす
説き明かす
泣き明す",あかす,"明:open; empty, vacate; leave (a space); clear (the ........
明かす(あかす):to expose; to spend; to divulge; to disclose; to .
説き明かす(ときあかす):to solve; to make clear; to explain
泣き明す(なきあかす):to cry all night long; to weep the night away",会意文字
"明
sample words:
明き
明所
明き家",あき,"明:open; empty, vacate; leave (a space); clear (the ........
明き(あき):empty seat; unused thing; free time; disuse; vaca..
明所(あきど):unoccupied space; empty place
明き家(あきや):vacant house; unoccupied house",会意文字
"明
sample words:
明く
目が明く
穴の明くほど",あく,"明:open; empty, vacate; leave (a space); clear (the ........
明く(あく):to form a gap; to open (one's eyes, mouth, etc.);......
目が明く(めがあく):to regain sight; to come to understand; to come t.
穴の明くほど(あなのあくほど):(looking) hard; (staring) piercingly",会意文字
"明
sample words:
明くる
明くる年
明くる日",あくる,"明:open; empty, vacate; leave (a space); clear (the ........
明くる(あくる):following; next (day, morning, etc.)
明くる年(あくるとし):following year; next year
明くる日(あくるひ):next day; following day",会意文字
"明
sample words:
明け
明け染める
明けやらぬ",あけ,"明:open; empty, vacate; leave (a space); clear (the ........
明け(あけ):soon after something has ended; end; dawn; daybre.
明け染める(あけそめる):to dawn; to begin to grow light
明けやらぬ(あけやらぬ):still dark; not yet dawn",会意文字
"明
sample words:
明ける
打明ける
忌が明ける",あける,"明:open; empty, vacate; leave (a space); clear (the ........
明ける(あける):to dawn; to open (a door, etc.); to move out; to ........
打明ける(うちあける):to confide; to open (one's heart); to speak frank.
忌が明ける(きがあける):to come out of mourning",会意文字
"明
sample words:
明らか
明らかにする
明らかになる",あきらか,"明:open; empty, vacate; leave (a space); clear (the ........
明らか(あきらか):evident; bright; definite; light; plain; obvious;.
明らかにする(あきらかにする):to make clear; to make public; to disclose; to cl.
明らかになる(あきらかになる):to be made public; to become clear",会意文字
"明
sample words:
明り
明かりを消す",あかり,"明:open; empty, vacate; leave (a space); clear (the ........
明り(あかり):lamp; illumination; glow; light; gleam
明かりを消す(あかりをけす):to turn the lights off",会意文字
"明
sample words:
明後日
明日
明日",あ,"明:open; empty, vacate; leave (a space); clear (the ........
明後日(あさって):wrong (e.g. direction); day after tomorrow
明日(あした):near future; tomorrow
明日(あす):near future; tomorrow",会意文字
"明
sample words:
自明の理
透明がらす
非自明",めい,"明:open; empty, vacate; leave (a space); clear (the ........
自明の理(じめいのり):obvious fact; axiom; truism; self-evident truth
透明がらす(とうめいがらす):plain glass; clear glass
非自明(ひじめい):non-obvious; nontrivial (e.g. solution)",会意文字
"明
sample words:
遣明使
宋明理学
明刻",みん,"明:open; empty, vacate; leave (a space); clear (the ........
遣明使(けんみんし):Japanese mission to Ming dynasty China
宋明理学(そうみんりがく):neo-Confucianism
明刻(みんこ):open three-of-a-kind (meld); three-of-a-kind made.",会意文字
"昼
sample words:
一昼夜
昼間時数
昼間託児所",ちゅう,"昼:daytime, midday, noon
一昼夜(いっちゅうや):whole day and night; 24 hours
昼間時数(ちゅうかんじすう):daytime hours
昼間託児所(ちゅうかんたくじしょ):day-care center; day-care centre",会意文字
"昼
sample words:
小昼
盗人の昼寝
昼めし",ひる,"昼:daytime, midday, noon
小昼(こびる):just before noon; late-morning snack
盗人の昼寝(ぬすびとのひるね):a burglar's midday nap (is taken so that he can r..
昼めし(ひるめし):midday meal; lunch",会意文字
"知
sample words:
下知
知客
知らしめる",し,"知:know; understand; appreciate recognize; realize; ..
下知(げじ):command; order
知客(しか):head monk in charge of the administrative section.
知らしめる(しらしめる):to make known",会意文字
"知
sample words:
機知に富む
多知
知恵の輪",ち,"知:know; understand; appreciate recognize; realize; ..
機知に富む(きちにとむ):to be resourceful; to be quick-witted
多知(たち):great wisdom
知恵の輪(ちえのわ):disentanglement puzzle; wire puzzle",会意文字
"知
sample words:
知らせる
思い知らせる
虫が知らせる",しらせる,"知:know; understand; appreciate recognize; realize; ..
知らせる(しらせる):to notify; to inform; to advise
思い知らせる(おもいしらせる):to bring (something) home (to someone); to teach ..
虫が知らせる(むしがしらせる):to forebode; to have a presentiment",会意文字
"知
sample words:
聞き知る
知る
知る限り",しる,"知:know; understand; appreciate recognize; realize; ..
聞き知る(ききしる):to learn something through hearing
知る(しる):to appreciate; to be concerned with; to sense; to........
知る限り(しるかぎり):as far as I know",会意文字
"答
sample words:
受け答え
口答え
答ふ",こた,"答:answer; respond; solve. solution
受け答え(うけこたえ):response; answer; reply
口答え(くちごたえ):retort; backchat; back talk
答ふ(こたう):to reply; to answer",会意文字
"答
sample words:
回答選択肢
愚答
愚問愚答",とう,"答:answer; respond; solve. solution
回答選択肢(かいとうせんたくし):answer choices (e.g. for a questionnaire); answer.
愚答(ぐとう):stupid answer; foolish answer; one's answer
愚問愚答(ぐもんぐとう):silly questions and silly answers; silly dialogue",会意文字
"答
sample words:
答える
質問に答える",こたえる,"答:answer; respond; solve. solution
答える(こたえる):to answer; to reply
質問に答える(しつもんにこたえる):to answer a question",会意文字
"答
sample words:
答え合わせ
答えを出す
答え難い質問",こたえ,"答:answer; respond; solve. solution
答え合わせ(こたえあわせ):verifying one's answers; checking answers (e.g. t.
答えを出す(こたえをだす):to find an answer to a question; to give an answe.
答え難い質問(こたえにくいしつもん):awkward (difficult) question",会意文字
"言
sample words:
江戸言葉
買い言葉
言葉を吐く",こと,"言:say, tell, talk, speak, declare; call, term, name.
江戸言葉(えどことば):Edo dialect
買い言葉(かいことば):tit for tat
言葉を吐く(ことばをはく):to talk; to speak",会意文字
"言
sample words:
言う
言うなれば
って言う",いう,"言:say, tell, talk, speak, declare; call, term, name.
言う(いう):to name; to make a noise; to go (e.g. 'the alarm .
言うなれば(いうなれば):so to speak
って言う(っていう):meaning; said; called",会意文字
"言
sample words:
言値
言う
言うて",い,"言:say, tell, talk, speak, declare; call, term, name.
言値(いいね):asking price
言う(ゆう):to name; to declare; to make a noise; to say; to .
言うて(ゆうて):that said; that being said",会意文字
"言
sample words:
言語化
多言語
不言不語",げん,"言:say, tell, talk, speak, declare; call, term, name.
言語化(げんごか):putting into words; verbalizing
多言語(たげんご):multilingual
不言不語(ふげんふご):silence",会意文字
"言
sample words:
遺言書
言下
言語",ごん,"言:say, tell, talk, speak, declare; call, term, name.
遺言書(いごんしょ):testament; will
言下(ごんか):promptly
言語(ごんご):language",会意文字
"計
sample words:
おむ計
計器
時計じかけ",けい,"計:measure, gauge, weigh; fathom, sound; compute, es..
おむ計(おむけい):ohmmeter
計器(けいき):gauge; meter
時計じかけ(とけいじかけ):clockwork",会意文字
"計
sample words:
それ計り
取り計らう
計らい",はか,"計:measure, gauge, weigh; fathom, sound; compute, es..
それ計り(そればかり):as much; that much; that alone; no more than that.
取り計らう(とりはからう):to arrange; to manage; to dispose of; to deal wit.
計らい(はからい):arrangement; good offices; disposition; judgment;.",会意文字
"計
sample words:
取計らう
計らう
見計らう",はからう,"計:measure, gauge, weigh; fathom, sound; compute, es..
取計らう(とりはからう):to settle; to manage; to dispose of; to deal with.
計らう(はからう):to arrange; to dispose of; to manage; to talk (to.
見計らう(みはからう):to choose when to do something; to estimate (the ..",会意文字
"計
sample words:
推し計る
計る",はかる,"計:measure, gauge, weigh; fathom, sound; compute, es..
推し計る(おしはかる):to guess; to conjecture; to surmise
計る(はかる):to time (sound, gauge, estimate); to surmise; to ..",会意文字
"買
sample words:
怒りを買う
恨みを買う
買う",かう,"買:buy, invest in; incur; appreciate; call in (geish.
怒りを買う(いかりをかう):to rouse anger; to offend; to provoke wrath
恨みを買う(うらみをかう):to incur someone's enmity
買う(かう):to appreciate; to recognize; to value (highly); t......",会意文字
"買
sample words:
買い
買い気
買いたて",か,"買:buy, invest in; incur; appreciate; call in (geish.
買い(かい):purchase; buyer; buying; shopping
買い気(かいき):buying mood
買いたて(かいたて):brand new",会意文字
